week,fantasy_team_id,fantasy_team,opponent_team_id,opponent_team,player_id,player_name,position,lineup_slot,eligible_slots,points,was_started,pro_team,injury_status,injured
12,5,Poole Party,9,ybgcorp,4432158,Evan Mobley,PF,PG,"['PF', 'C', 'F', 'G/F', 'PF/C', 'F/C', 'UT', 'BE', 'IR']",122.0,True,CLE,ACTIVE,False
12,7,Goat's,10,Van Der Linde Gang,3202,Kevin Durant,PF,PG,"['SF', 'PF', 'F', 'SG/SF', 'G/F', 'PF/C', 'F/C', 'UT', 'BE', 'IR']",187.0,True,HOU,OUT,True
12,7,Goat's,10,Van Der Linde Gang,4914336,Shaedon Sharpe,SG,PG,"['SG', 'SF', 'G', 'F', 'SG/SF', 'G/F', 'F/C', 'UT', 'BE', 'IR']",154.0,True,POR,ACTIVE,False
12,7,Goat's,10,Van Der Linde Gang,4066261,Bam Adebayo,C,PG,"['PF', 'C', 'F', 'G/F', 'PF/C', 'F/C', 'UT', 'BE', 'IR']",64.0,True,MIA,OUT,True
12,7,Goat's,10,Van Der Linde Gang,4395724,Immanuel Quickley,PG,PG,"['PG', 'SG', 'G', 'SG/SF', 'G/F', 'UT', 'BE', 'IR']",140.0,True,TOR,OUT,True
12,7,Goat's,10,Van Der Linde Gang,6450,Kawhi Leonard,SF,PG,"['SF', 'PF', 'F', 'SG/SF', 'G/F', 'PF/C', 'F/C', 'UT', 'BE', 'IR']",93.0,True,LAC,ACTIVE,False
12,7,Goat's,10,Van Der Linde Gang,4709138,Brandin Podziemski,SG,PG,"['PG', 'SG', 'G', 'SG/SF', 'G/F', 'UT', 'BE', 'IR']",52.0,True,GSW,ACTIVE,False
12,7,Goat's,10,Van Der Linde Gang,4277847,Wendell Carter Jr.,C,PG,"['C', 'PF/C', 'F/C', 'UT', 'BE', 'IR']",77.0,True,ORL,ACTIVE,False
12,7,Goat's,10,Van Der Linde Gang,3064440,Zach LaVine,SG,PG,"['SG', 'SF', 'G', 'F', 'SG/SF', 'G/F', 'F/C', 'UT', 'BE', 'IR']",74.0,True,SAC,OUT,True
12,7,Goat's,10,Van Der Linde Gang,3936299,Jamal Murray,PG,PG,"['PG', 'G', 'G/F', 'UT', 'BE', 'IR']",64.0,True,DEN,ACTIVE,False
12,7,Goat's,10,Van Der Linde Gang,4278585,Collin Gillespie,PG,PG,"['PG', 'G', 'G/F', 'UT', 'BE', 'IR']",92.0,True,PHO,ACTIVE,False
12,7,Goat's,10,Van Der Linde Gang,4278104,Michael Porter Jr.,SF,PG,"['SF', 'PF', 'F', 'SG/SF', 'G/F', 'PF/C', 'F/C', 'UT', 'BE', 'IR']",96.0,True,BKN,OUT,True
12,7,Goat's,10,Van Der Linde Gang,4431736,Toumani Camara,PF,PG,"['SF', 'PF', 'F', 'SG/SF', 'G/F', 'PF/C', 'F/C', 'UT', 'BE', 'IR']",65.0,True,POR,ACTIVE,False
12,7,Goat's,10,Van Der Linde Gang,6430,Jimmy Butler III,SF,PG,"['SG', 'SF', 'PF', 'G', 'F', 'SG/SF', 'G/F', 'PF/C', 'F/C', 'UT', 'BE', 'IR']",163.0,True,GSW,OUT,True
12,7,Goat's,10,Van Der Linde Gang,3032977,Giannis Antetokounmpo,PF,PG,"['PF', 'C', 'F', 'G/F', 'PF/C', 'F/C', 'UT', 'BE', 'IR']",175.0,True,MIL,OUT,True
12,10,Van Der Linde Gang,7,Goat's,3135045,Grayson Allen,SG,PG,"['PG', 'SG', 'G', 'SG/SF', 'G/F', 'UT', 'BE', 'IR']",86.0,True,PHO,ACTIVE,False
12,10,Van Der Linde Gang,7,Goat's,3934672,Jalen Brunson,PG,PG,"['PG', 'G', 'G/F', 'UT', 'BE', 'IR']",158.0,True,NYK,ACTIVE,False
12,10,Van Der Linde Gang,7,Goat's,4433134,Scottie Barnes,SF,PG,"['SG', 'SF', 'PF', 'G', 'F', 'SG/SF', 'G/F', 'PF/C', 'F/C', 'UT', 'BE', 'IR']",108.0,True,TOR,ACTIVE,False
12,10,Van Der Linde Gang,7,Goat's,4711272,Reed Sheppard,SG,PG,"['PG', 'SG', 'G', 'SG/SF', 'G/F', 'UT', 'BE', 'IR']",77.0,True,HOU,ACTIVE,False
12,10,Van Der Linde Gang,7,Goat's,5104157,Victor Wembanyama,C,PG,"['C', 'PF/C', 'F/C', 'UT', 'BE', 'IR']",184.0,True,SAS,ACTIVE,False
12,10,Van Der Linde Gang,7,Goat's,4066383,Miles Bridges,SF,PG,"['SF', 'PF', 'F', 'SG/SF', 'G/F', 'PF/C', 'F/C', 'UT', 'BE', 'IR']",136.0,True,CHA,ACTIVE,False
12,10,Van Der Linde Gang,7,Goat's,4397424,Neemias Queta,C,PG,"['C', 'PF/C', 'F/C', 'UT', 'BE', 'IR']",120.0,True,BOS,ACTIVE,False
12,10,Van Der Linde Gang,7,Goat's,3133628,Myles Turner,C,PG,"['C', 'PF/C', 'F/C', 'UT', 'BE', 'IR']",60.0,True,MIL,OUT,True
12,10,Van Der Linde Gang,7,Goat's,4433627,Keyonte George,PG,PG,"['PG', 'SG', 'G', 'SG/SF', 'G/F', 'UT', 'BE', 'IR']",129.0,True,UTA,OUT,True
12,10,Van Der Linde Gang,7,Goat's,4903027,Cedric Coward,SF,PG,"['SG', 'SF', 'G', 'F', 'SG/SF', 'G/F', 'F/C', 'UT', 'BE', 'IR']",54.0,True,MEM,OUT,True
12,10,Van Der Linde Gang,7,Goat's,5105623,Kel'el Ware,C,PG,"['C', 'PF/C', 'F/C', 'UT', 'BE', 'IR']",35.0,True,MIA,ACTIVE,False
12,10,Van Der Linde Gang,7,Goat's,4065732,De'Andre Hunter,SF,PG,"['SF', 'PF', 'F', 'SG/SF', 'G/F', 'PF/C', 'F/C', 'UT', 'BE', 'IR']",57.0,True,SAC,OUT,True
12,10,Van Der Linde Gang,7,Goat's,2595516,Norman Powell,SG,PG,"['SG', 'SF', 'G', 'F', 'SG/SF', 'G/F', 'F/C', 'UT', 'BE', 'IR']",28.0,True,MIA,ACTIVE,False
13,1,YSK FC,8,Hawk Tuah Demure,4871144,Alperen Sengun,C,PG,"['C', 'PF/C', 'F/C', 'UT', 'BE', 'IR']",174.0,True,HOU,ACTIVE,False
13,1,YSK FC,8,Hawk Tuah Demure,4277961,Jaren Jackson Jr.,C,PG,"['PF', 'C', 'F', 'G/F', 'PF/C', 'F/C', 'UT', 'BE', 'IR']",79.0,True,UTA,OUT,True
13,1,YSK FC,8,Hawk Tuah Demure,3468,Russell Westbrook,PG,PG,"['PG', 'G', 'G/F', 'UT', 'BE', 'IR']",174.0,True,SAC,OUT,True
13,1,YSK FC,8,Hawk Tuah Demure,3133603,Kelly Oubre Jr.,SF,PG,"['SG', 'SF', 'G', 'F', 'SG/SF', 'G/F', 'F/C', 'UT', 'BE', 'IR']",41.0,True,PHL,ACTIVE,False
13,1,YSK FC,8,Hawk Tuah Demure,4066354,Payton Pritchard,PG,PG,"['PG', 'G', 'G/F', 'UT', 'BE', 'IR']",77.0,True,BOS,ACTIVE,False
13,1,YSK FC,8,Hawk Tuah Demure,4278067,Nic Claxton,C,PG,"['C', 'PF/C', 'F/C', 'UT', 'BE', 'IR']",133.0,True,BKN,OUT,True
13,1,YSK FC,8,Hawk Tuah Demure,4432848,Jaime Jaquez Jr.,SF,PG,"['SG', 'SF', 'G', 'F', 'SG/SF', 'G/F', 'F/C', 'UT', 'BE', 'IR']",38.0,True,MIA,ACTIVE,False
13,1,YSK FC,8,Hawk Tuah Demure,4592691,Jake LaRavia,PF,PG,"['PF', 'F', 'G/F', 'PF/C', 'F/C', 'UT', 'BE', 'IR']",29.0,True,LAL,ACTIVE,False
13,1,YSK FC,8,Hawk Tuah Demure,4433083,Cam Spencer,SG,PG,"['PG', 'SG', 'G', 'SG/SF', 'G/F', 'UT', 'BE', 'IR']",49.0,True,MEM,OUT,True
13,1,YSK FC,8,Hawk Tuah Demure,4278073,Shai Gilgeous-Alexander,PG,PG,"['PG', 'G', 'G/F', 'UT', 'BE', 'IR']",144.0,True,OKC,ACTIVE,False
13,1,YSK FC,8,Hawk Tuah Demure,3059319,Andrew Wiggins,SF,PG,"['SF', 'PF', 'F', 'SG/SF', 'G/F', 'PF/C', 'F/C', 'UT', 'BE', 'IR']",78.0,True,MIA,ACTIVE,False
13,1,YSK FC,8,Hawk Tuah Demure,4397688,Trey Murphy III,SF,PG,"['SG', 'SF', 'G', 'F', 'SG/SF', 'G/F', 'F/C', 'UT', 'BE', 'IR']",191.0,True,NOP,OUT,True
13,1,YSK FC,8,Hawk Tuah Demure,4432573,Paolo Banchero,PF,PG,"['SF', 'PF', 'F', 'SG/SF', 'G/F', 'PF/C', 'F/C', 'UT', 'BE', 'IR']",94.0,True,ORL,ACTIVE,False
13,1,YSK FC,8,Hawk Tuah Demure,3078576,Derrick White,SG,PG,"['PG', 'SG', 'G', 'SG/SF', 'G/F', 'UT', 'BE', 'IR']",95.0,True,BOS,ACTIVE,False
13,8,Hawk Tuah Demure,1,YSK FC,4684740,Amen Thompson,SF,PG,"['SG', 'SF', 'PF', 'G', 'F', 'SG/SF', 'G/F', 'PF/C', 'F/C', 'UT', 'BE', 'IR']",137.0,True,HOU,ACTIVE,False
13,8,Hawk Tuah Demure,1,YSK FC,4278594,Naji Marshall,SF,PG,"['SF', 'PF', 'F', 'SG/SF', 'G/F', 'PF/C', 'F/C', 'UT', 'BE', 'IR']",174.0,True,DAL,OUT,True
13,8,Hawk Tuah Demure,1,YSK FC,4396907,Darius Garland,PG,PG,"['PG', 'G', 'G/F', 'UT', 'BE', 'IR']",91.0,True,LAC,ACTIVE,False
13,8,Hawk Tuah Demure,1,YSK FC,4397002,Ayo Dosunmu,SG,PG,"['SG', 'G', 'SG/SF', 'G/F', 'UT', 'BE', 'IR']",124.0,True,MIN,ACTIVE,False
13,8,Hawk Tuah Demure,1,YSK FC,4683021,Deni Avdija,SF,PG,"['SG', 'SF', 'PF', 'G', 'F', 'SG/SF', 'G/F', 'PF/C', 'F/C', 'UT', 'BE', 'IR']",56.0,True,POR,ACTIVE,False
13,8,Hawk Tuah Demure,1,YSK FC,4278129,Deandre Ayton,C,PG,"['C', 'PF/C', 'F/C', 'UT', 'BE', 'IR']",153.0,True,LAL,ACTIVE,False
13,8,Hawk Tuah Demure,1,YSK FC,4279888,Ja Morant,PG,PG,"['PG', 'G', 'G/F', 'UT', 'BE', 'IR']",57.0,True,MEM,OUT,True
13,8,Hawk Tuah Demure,1,YSK FC,4576087,Peyton Watson,SF,PG,"['SF', 'PF', 'F', 'SG/SF', 'G/F', 'PF/C', 'F/C', 'UT', 'BE', 'IR']",141.0,True,DEN,OUT,True
13,8,Hawk Tuah Demure,1,YSK FC,3908809,Donovan Mitchell,SG,PG,"['PG', 'SG', 'G', 'SG/SF', 'G/F', 'UT', 'BE', 'IR']",135.0,True,CLE,ACTIVE,False
13,8,Hawk Tuah Demure,1,YSK FC,4397140,Kevin Porter Jr.,SG,PG,"['PG', 'SG', 'G', 'SG/SF', 'G/F', 'UT', 'BE', 'IR']",35.0,True,MIL,OUT,True
13,8,Hawk Tuah Demure,1,YSK FC,3059318,Joel Embiid,C,PG,"['C', 'PF/C', 'F/C', 'UT', 'BE', 'IR']",112.0,True,PHL,ACTIVE,False
13,8,Hawk Tuah Demure,1,YSK FC,4869780,Derik Queen,C,PG,"['C', 'PF/C', 'F/C', 'UT', 'BE', 'IR', 'Rookie']",109.0,True,NOP,ACTIVE,False
13,8,Hawk Tuah Demure,1,YSK FC,4066336,Lauri Markkanen,PF,PG,"['SF', 'PF', 'F', 'SG/SF', 'G/F', 'PF/C', 'F/C', 'UT', 'BE', 'IR']",50.0,True,UTA,OUT,True
13,2,Phantom Troupe,6,Jeremy Lin fan club,4395651,Coby White,PG,PG,"['PG', 'SG', 'G', 'SG/SF', 'G/F', 'UT', 'BE', 'IR']",97.0,True,CHA,ACTIVE,False
13,2,Phantom Troupe,6,Jeremy Lin fan club,4684742,Ausar Thompson,SF,PG,"['SF', 'PF', 'F', 'SG/SF', 'G/F', 'PF/C', 'F/C', 'UT', 'BE', 'IR']",41.0,True,DET,ACTIVE,False
13,2,Phantom Troupe,6,Jeremy Lin fan club,3934719,OG Anunoby,SF,PG,"['SF', 'PF', 'F', 'SG/SF', 'G/F', 'PF/C', 'F/C', 'UT', 'BE', 'IR']",100.0,True,NYK,ACTIVE,False
13,2,Phantom Troupe,6,Jeremy Lin fan club,3913176,Brandon Ingram,SF,PG,"['SF', 'F', 'SG/SF', 'G/F', 'F/C', 'UT', 'BE', 'IR']",156.0,True,TOR,OUT,True
13,2,Phantom Troupe,6,Jeremy Lin fan club,4683747,Jaylon Tyson,SG,PG,"['SG', 'SF', 'G', 'F', 'SG/SF', 'G/F', 'F/C', 'UT', 'BE', 'IR']",108.0,True,CLE,ACTIVE,False
13,2,Phantom Troupe,6,Jeremy Lin fan club,4432166,Cade Cunningham,PG,PG,"['PG', 'SG', 'G', 'SG/SF', 'G/F', 'UT', 'BE', 'IR']",40.0,True,DET,ACTIVE,False
13,2,Phantom Troupe,6,Jeremy Lin fan club,5124612,VJ Edgecombe,SG,PG,"['SG', 'G', 'SG/SF', 'G/F', 'UT', 'BE', 'IR']",87.0,True,PHL,ACTIVE,False
13,2,Phantom Troupe,6,Jeremy Lin fan club,3978,DeMar DeRozan,SF,PG,"['SF', 'PF', 'F', 'SG/SF', 'G/F', 'PF/C', 'F/C', 'UT', 'BE', 'IR']",171.0,True,SAC,OUT,True
13,2,Phantom Troupe,6,Jeremy Lin fan club,4066320,Desmond Bane,SG,PG,"['SG', 'SF', 'G', 'F', 'SG/SF', 'G/F', 'F/C', 'UT', 'BE', 'IR']",53.0,True,ORL,ACTIVE,False
13,2,Phantom Troupe,6,Jeremy Lin fan club,4395628,Zion Williamson,PF,PG,"['PF', 'F', 'G/F', 'PF/C', 'F/C', 'UT', 'BE', 'IR']",157.0,True,NOP,OUT,True
13,2,Phantom Troupe,6,Jeremy Lin fan club,4017837,Ivica Zubac,C,PG,"['C', 'PF/C', 'F/C', 'UT', 'BE', 'IR']",58.0,True,IND,OUT,True
13,2,Phantom Troupe,6,Jeremy Lin fan club,4432639,Jabari Smith Jr.,PF,PG,"['PF', 'C', 'F', 'G/F', 'PF/C', 'F/C', 'UT', 'BE', 'IR']",124.0,True,HOU,ACTIVE,False
13,2,Phantom Troupe,6,Jeremy Lin fan club,3032979,Dennis Schroder,PG,PG,"['PG', 'G', 'G/F', 'UT', 'BE', 'IR']",25.0,True,CLE,OUT,True
13,6,Jeremy Lin fan club,2,Phantom Troupe,4593125,Santi Aldama,PF,PG,"['SF', 'PF', 'C', 'F', 'SG/SF', 'G/F', 'PF/C', 'F/C', 'UT', 'BE', 'IR']",49.0,True,MEM,OUT,True
13,6,Jeremy Lin fan club,2,Phantom Troupe,4433255,Chet Holmgren,C,PG,"['PF', 'C', 'F', 'G/F', 'PF/C', 'F/C', 'UT', 'BE', 'IR']",129.0,True,OKC,ACTIVE,False
13,6,Jeremy Lin fan club,2,Phantom Troupe,4396971,Naz Reid,C,PG,"['PF', 'C', 'F', 'G/F', 'PF/C', 'F/C', 'UT', 'BE', 'IR']",88.0,True,MIN,ACTIVE,False
13,6,Jeremy Lin fan club,2,Phantom Troupe,5061575,Kon Knueppel,SG,PG,"['SG', 'G', 'SG/SF', 'G/F', 'UT', 'BE', 'IR']",148.0,True,CHA,ACTIVE,False
13,6,Jeremy Lin fan club,2,Phantom Troupe,4395725,Tyler Herro,SG,PG,"['PG', 'SG', 'G', 'SG/SF', 'G/F', 'UT', 'BE', 'IR']",77.0,True,MIA,OUT,True
13,6,Jeremy Lin fan club,2,Phantom Troupe,6478,Nikola Vucevic,C,PG,"['C', 'PF/C', 'F/C', 'UT', 'BE', 'IR']",190.0,True,BOS,ACTIVE,False
13,6,Jeremy Lin fan club,2,Phantom Troupe,3136193,Devin Booker,PG,PG,"['PG', 'SG', 'G', 'SG/SF', 'G/F', 'UT', 'BE', 'IR']",71.0,True,PHO,ACTIVE,False
13,6,Jeremy Lin fan club,2,Phantom Troupe,4432816,LaMelo Ball,PG,PG,"['PG', 'G', 'G/F', 'UT', 'BE', 'IR']",157.0,True,CHA,ACTIVE,False
13,6,Jeremy Lin fan club,2,Phantom Troupe,4431671,Jaden McDaniels,SF,PG,"['SF', 'F', 'SG/SF', 'G/F', 'F/C', 'UT', 'BE', 'IR']",129.0,True,MIN,ACTIVE,False
13,6,Jeremy Lin fan club,2,Phantom Troupe,4900671,Ajay Mitchell,PG,PG,"['PG', 'G', 'G/F', 'UT', 'BE', 'IR']",81.0,True,OKC,OUT,True
13,6,Jeremy Lin fan club,2,Phantom Troupe,4701232,Mark Williams,C,PG,"['C', 'PF/C', 'F/C', 'UT', 'BE', 'IR']",96.0,True,PHO,OUT,True
13,6,Jeremy Lin fan club,2,Phantom Troupe,3147657,Mikal Bridges,SF,PG,"['SG', 'SF', 'G', 'F', 'SG/SF', 'G/F', 'F/C', 'UT', 'BE', 'IR']",97.0,True,NYK,ACTIVE,False
13,6,Jeremy Lin fan club,2,Phantom Troupe,5093267,Collin Murray-Boyles,PF,PG,"['PF', 'F', 'G/F', 'PF/C', 'F/C', 'UT', 'BE', 'IR']",131.0,True,TOR,ACTIVE,False
13,3,Kat's Kittens,9,ybgcorp,4431680,Onyeka Okongwu,C,PG,"['C', 'PF/C', 'F/C', 'UT', 'BE', 'IR']",110.0,True,ATL,ACTIVE,False
13,3,Kat's Kittens,9,ybgcorp,6440,Tobias Harris,PF,PG,"['SF', 'PF', 'F', 'SG/SF', 'G/F', 'PF/C', 'F/C', 'UT', 'BE', 'IR']",20.0,True,DET,ACTIVE,False
13,3,Kat's Kittens,9,ybgcorp,4066262,Malik Monk,SG,PG,"['PG', 'SG', 'SF', 'G', 'F', 'SG/SF', 'G/F', 'F/C', 'UT', 'BE', 'IR']",104.0,True,SAC,OUT,True
13,3,Kat's Kittens,9,ybgcorp,4351851,Anfernee Simons,SG,PG,"['PG', 'SG', 'G', 'SG/SF', 'G/F', 'UT', 'BE', 'IR']",102.0,True,CHI,OUT,True
13,3,Kat's Kittens,9,ybgcorp,3136195,Karl-Anthony Towns,C,PG,"['PF', 'C', 'F', 'G/F', 'PF/C', 'F/C', 'UT', 'BE', 'IR']",113.0,True,NYK,ACTIVE,False
13,3,Kat's Kittens,9,ybgcorp,3064482,Bobby Portis,PF,PG,"['PF', 'F', 'G/F', 'PF/C', 'F/C', 'UT', 'BE', 'IR']",65.0,True,MIL,OUT,True
13,3,Kat's Kittens,9,ybgcorp,3064514,Julius Randle,PF,PG,"['PF', 'F', 'G/F', 'PF/C', 'F/C', 'UT', 'BE', 'IR']",142.0,True,MIN,ACTIVE,False
13,3,Kat's Kittens,9,ybgcorp,4432174,Cam Thomas,SG,PG,"['SG', 'SF', 'G', 'F', 'SG/SF', 'G/F', 'F/C', 'UT', 'BE', 'IR']",29.0,True,FA,ACTIVE,False
13,3,Kat's Kittens,9,ybgcorp,3934673,Donte DiVincenzo,SG,PG,"['PG', 'SG', 'G', 'SG/SF', 'G/F', 'UT', 'BE', 'IR']",81.0,True,MIN,OUT,True
13,3,Kat's Kittens,9,ybgcorp,4277811,Collin Sexton,SG,PG,"['PG', 'SG', 'G', 'SG/SF', 'G/F', 'UT', 'BE', 'IR']",26.0,True,CHI,ACTIVE,False
13,3,Kat's Kittens,9,ybgcorp,3134907,Kyle Kuzma,PF,PG,"['SF', 'PF', 'F', 'SG/SF', 'G/F', 'PF/C', 'F/C', 'UT', 'BE', 'IR']",11.0,True,MIL,OUT,True
13,3,Kat's Kittens,9,ybgcorp,4433621,Jalen Duren,C,PG,"['C', 'PF/C', 'F/C', 'UT', 'BE', 'IR']",77.0,True,DET,ACTIVE,False
13,3,Kat's Kittens,9,ybgcorp,4873138,Ace Bailey,SF,PG,"['SF', 'PF', 'F', 'SG/SF', 'G/F', 'PF/C', 'F/C', 'UT', 'BE', 'IR']",76.0,True,UTA,ACTIVE,False
13,3,Kat's Kittens,9,ybgcorp,3062679,Josh Hart,SF,PG,"['SG', 'SF', 'G', 'F', 'SG/SF', 'G/F', 'F/C', 'UT', 'BE', 'IR']",48.0,True,NYK,ACTIVE,False
13,3,Kat's Kittens,9,ybgcorp,4251,Paul George,SF,PG,"['SF', 'PF', 'F', 'SG/SF', 'G/F', 'PF/C', 'F/C', 'UT', 'BE', 'IR']",96.0,True,PHL,ACTIVE,False
13,3,Kat's Kittens,9,ybgcorp,4431678,Tyrese Maxey,PG,PG,"['PG', 'SG', 'G', 'SG/SF', 'G/F', 'UT', 'BE', 'IR']",147.0,True,PHL,ACTIVE,False
13,3,Kat's Kittens,9,ybgcorp,4845367,Stephon Castle,PG,PG,"['PG', 'SG', 'G', 'SG/SF', 'G/F', 'UT', 'BE', 'IR']",115.0,True,SAS,ACTIVE,False
13,9,ybgcorp,3,Kat's Kittens,5105839,Brice Sensabaugh,SF,PG,"['SF', 'F', 'SG/SF', 'G/F', 'F/C', 'UT', 'BE', 'IR']",34.0,True,UTA,ACTIVE,False
13,9,ybgcorp,3,Kat's Kittens,2530530,T.J. McConnell,PG,PG,"['PG', 'G', 'G/F', 'UT', 'BE', 'IR']",39.0,True,IND,OUT,True
13,9,ybgcorp,3,Kat's Kittens,4433287,Brandon Miller,SF,PG,"['SG', 'SF', 'G', 'F', 'SG/SF', 'G/F', 'F/C', 'UT', 'BE', 'IR']",148.0,True,CHA,OUT,True
13,9,ybgcorp,3,Kat's Kittens,4066328,Jarrett Allen,C,PG,"['C', 'PF/C', 'F/C', 'UT', 'BE', 'IR']",56.0,True,CLE,ACTIVE,False
13,9,ybgcorp,3,Kat's Kittens,4395626,Tre Jones,PG,PG,"['PG', 'G', 'G/F', 'UT', 'BE', 'IR']",127.0,True,CHI,ACTIVE,False
13,9,ybgcorp,3,Kat's Kittens,4701230,Jalen Johnson,PF,PG,"['PF', 'F', 'G/F', 'PF/C', 'F/C', 'UT', 'BE', 'IR']",68.0,True,ATL,ACTIVE,False
13,9,ybgcorp,3,Kat's Kittens,4591725,Ryan Rollins,SG,PG,"['PG', 'SG', 'G', 'SG/SF', 'G/F', 'UT', 'BE', 'IR']",50.0,True,MIL,OUT,True
13,9,ybgcorp,3,Kat's Kittens,1966,LeBron James,SF,PG,"['SF', 'PF', 'F', 'SG/SF', 'G/F', 'PF/C', 'F/C', 'UT', 'BE', 'IR']",246.0,True,LAL,ACTIVE,False
13,9,ybgcorp,3,Kat's Kittens,4869342,Dyson Daniels,SG,PG,"['PG', 'SG', 'G', 'SG/SF', 'G/F', 'UT', 'BE', 'IR']",56.0,True,ATL,ACTIVE,False
13,9,ybgcorp,3,Kat's Kittens,4397014,Quentin Grimes,SG,PG,"['SG', 'G', 'SG/SF', 'G/F', 'UT', 'BE', 'IR']",58.0,True,PHL,ACTIVE,False
13,9,ybgcorp,3,Kat's Kittens,4712849,Anthony Black,PG,PG,"['PG', 'SG', 'G', 'SG/SF', 'G/F', 'UT', 'BE', 'IR']",48.0,True,ORL,ACTIVE,False
13,9,ybgcorp,3,Kat's Kittens,4278039,Nickeil Alexander-Walker,SG,PG,"['SG', 'G', 'SG/SF', 'G/F', 'UT', 'BE', 'IR']",113.0,True,ATL,ACTIVE,False
13,9,ybgcorp,3,Kat's Kittens,3908845,John Collins,PF,PG,"['PF', 'C', 'F', 'G/F', 'PF/C', 'F/C', 'UT', 'BE', 'IR']",7.0,True,LAC,ACTIVE,False
13,9,ybgcorp,3,Kat's Kittens,2583632,Royce O'Neale,SF,PG,"['SF', 'F', 'SG/SF', 'G/F', 'F/C', 'UT', 'BE', 'IR']",70.0,True,PHO,ACTIVE,False
13,9,ybgcorp,3,Kat's Kittens,4065731,Jay Huff,C,PG,"['C', 'PF/C', 'F/C', 'UT', 'BE', 'IR']",6.0,True,IND,ACTIVE,False
13,9,ybgcorp,3,Kat's Kittens,3064560,Luke Kornet,C,PG,"['C', 'PF/C', 'F/C', 'UT', 'BE', 'IR']",44.0,True,SAS,ACTIVE,False
13,4,SKAVALASSKKYYYY,7,Goat's,2490149,CJ McCollum,SG,PG,"['PG', 'SG', 'G', 'SG/SF', 'G/F', 'UT', 'BE', 'IR']",84.0,True,ATL,ACTIVE,False
13,4,SKAVALASSKKYYYY,7,Goat's,4278053,Davion Mitchell,PG,PG,"['PG', 'G', 'G/F', 'UT', 'BE', 'IR']",29.0,True,MIA,ACTIVE,False
13,4,SKAVALASSKKYYYY,7,Goat's,3945274,Luka Doncic,PG,PG,"['PG', 'G', 'G/F', 'UT', 'BE', 'IR']",221.0,True,LAL,OUT,True
13,4,SKAVALASSKKYYYY,7,Goat's,3975,Stephen Curry,PG,PG,"['PG', 'G', 'G/F', 'UT', 'BE', 'IR']",108.0,True,GSW,ACTIVE,False
13,4,SKAVALASSKKYYYY,7,Goat's,4395723,Keldon Johnson,SF,PG,"['SF', 'PF', 'F', 'SG/SF', 'G/F', 'PF/C', 'F/C', 'UT', 'BE', 'IR']",35.0,True,SAS,ACTIVE,False
13,4,SKAVALASSKKYYYY,7,Goat's,3064290,Aaron Gordon,PF,PG,"['PF', 'F', 'G/F', 'PF/C', 'F/C', 'UT', 'BE', 'IR']",112.0,True,DEN,OUT,True
13,4,SKAVALASSKKYYYY,7,Goat's,5105565,Donovan Clingan,C,PG,"['C', 'PF/C', 'F/C', 'UT', 'BE', 'IR']",113.0,True,POR,ACTIVE,False
13,4,SKAVALASSKKYYYY,7,Goat's,4397136,Saddiq Bey,SF,PG,"['SF', 'PF', 'F', 'SG/SF', 'G/F', 'PF/C', 'F/C', 'UT', 'BE', 'IR']",49.0,True,NOP,ACTIVE,False
13,4,SKAVALASSKKYYYY,7,Goat's,3155526,Dillon Brooks,SF,PG,"['SG', 'SF', 'G', 'F', 'SG/SF', 'G/F', 'F/C', 'UT', 'BE', 'IR']",46.0,True,PHO,ACTIVE,False
13,4,SKAVALASSKKYYYY,7,Goat's,3992,James Harden,PG,PG,"['PG', 'SG', 'G', 'SG/SF', 'G/F', 'UT', 'BE', 'IR']",147.0,True,CLE,ACTIVE,False
13,4,SKAVALASSKKYYYY,7,Goat's,3917376,Jaylen Brown,SF,PG,"['SG', 'SF', 'G', 'F', 'SG/SF', 'G/F', 'F/C', 'UT', 'BE', 'IR']",76.0,True,BOS,ACTIVE,False
13,4,SKAVALASSKKYYYY,7,Goat's,3032976,Rudy Gobert,C,PG,"['C', 'PF/C', 'F/C', 'UT', 'BE', 'IR']",30.0,True,MIN,ACTIVE,False
13,4,SKAVALASSKKYYYY,7,Goat's,5041939,Cooper Flagg,SF,PG,"['PG', 'SF', 'PF', 'G', 'F', 'SG/SF', 'G/F', 'PF/C', 'F/C', 'UT', 'BE', 'IR']",72.0,True,DAL,OUT,True
13,7,Goat's,4,SKAVALASSKKYYYY,3202,Kevin Durant,PF,PG,"['SF', 'PF', 'F', 'SG/SF', 'G/F', 'PF/C', 'F/C', 'UT', 'BE', 'IR']",172.0,True,HOU,OUT,True
13,7,Goat's,4,SKAVALASSKKYYYY,4914336,Shaedon Sharpe,SG,PG,"['SG', 'SF', 'G', 'F', 'SG/SF', 'G/F', 'F/C', 'UT', 'BE', 'IR']",141.0,True,POR,ACTIVE,False
13,7,Goat's,4,SKAVALASSKKYYYY,4066261,Bam Adebayo,C,PG,"['PF', 'C', 'F', 'G/F', 'PF/C', 'F/C', 'UT', 'BE', 'IR']",153.0,True,MIA,OUT,True
13,7,Goat's,4,SKAVALASSKKYYYY,4395724,Immanuel Quickley,PG,PG,"['PG', 'SG', 'G', 'SG/SF', 'G/F', 'UT', 'BE', 'IR']",54.0,True,TOR,OUT,True
